,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
admission_diabp_vsorres,-0.03344424482576168,-0.09791579424943302,-0.08214529068833598,-0.044679908226223065,0.1298683476335572,-0.054529522488071094,-0.25057061656153995,-0.11641390388094794,-0.1988685428617511,-0.06635382818198017,0.11958984917883655,-0.08207502553120548,-0.09234534208949238,-0.13976436531244,0.04784420763433225,-0.11319422734716225,-0.3631151445589164,0.004977893361876294
age,0.7534195634540145,0.4104023498677412,0.30693511031468085,0.22747083026220055,-0.6571412863550596,0.49782857840924116,0.1371609455461837,-0.32109565910320975,0.22333336271793816,0.31109688178336775,-0.6286732562162298,0.3536394481578149,-0.40692075753090895,0.40238444770000975,-0.1088412418349277,0.28857213169812357,0.19086658328188377,0.022382147259859615
asthma_mhyn,-0.39711853392375723,-0.3971185339237575,-0.3971185339237909,0.6812900501772619,-0.397118533923935,0.22480325172041926,-0.02449152419805684,0.009661703779541387,1.2506361970629019,-0.39711853392377505,0.2622851450516519,-0.3971185339237756,0.2532083332762835,0.40082481401910347,2.5181398362837157,-0.3971185339237926,1.054512177167064,-0.39711853392376034
chrincard,0.14873389239211507,0.3359240228788651,0.5351453781842296,0.13288649688039586,-0.6953518798853445,0.37138445877621357,0.4596107725000815,-0.05743646141653224,0.6280195779324136,0.4490266606408051,-0.1767422892424622,0.052111020077792225,-0.049839633925936794,0.3395847305234431,-0.05519662427259752,0.4111550762076661,0.2879770907327384,0.28052057760860594
chronicpul_mhyn,-0.46510922675269467,2.150032599830004,-0.46510922675268535,1.057732507629415,-0.46510922675246846,0.41532185486356793,0.2951826326047633,0.09310626280863481,1.010487707280551,-0.46510922675268973,-0.05070853512071616,-0.46510922675268956,0.19202897582457154,1.2868231839011814,0.13982919098917473,-0.46510922675268485,0.7509855321109697,-0.4651092267526938
daily_bun_lborres,0.3656296181027053,0.10977900879510386,0.37407914268574,-0.40328086670486013,-0.5138674846141924,0.620594939963099,1.0412379555234554,-0.27945161175155503,1.2586954543093831,0.16796533357121285,-0.38495762276128886,0.10702102832990351,-0.13976220387369673,0.2127054250469781,-0.2458624428933384,0.9210543827348343,3.0766846445462637,0.13274545048162156
daily_creat_lborres,0.03210098017497179,-0.04253380992379513,0.4428131426326373,-0.3720613111758199,-0.3662341682783858,0.4334164985975159,1.2958240273420725,-0.26802143564211417,1.8948958593846155,0.11497240434323347,-0.2886079282726939,0.043801598991485655,-0.125223911752511,0.07155278858246629,-0.24103837320703997,1.3180239004331822,3.458861782967933,0.020123881475171183
daily_crp_lborres,-0.08702972319116692,-0.03712376500027854,0.013256682083564314,-0.46902388924783633,-0.05826734350049348,0.18580545268642898,0.015876260079892533,-0.26373268511555437,0.18743038892753697,-0.07906408718126878,0.06498846924077777,0.014210019921702345,0.09374251882976403,0.22047978838433147,-0.039278698871910864,0.13226478544777792,0.8991153572290568,0.2164420157373648
daily_lymp_lborres,-0.1049557035710321,-0.11338262961995015,-0.13697355348869772,-0.10649966722879892,0.04422101375978027,5.730679149157401,-0.0846176734372555,-0.030275263145028493,-0.15317619337898294,-0.0399842877085334,-0.012083937994321876,-0.1473458242774146,8.459084542380857,-0.17555030989418313,-0.05461104696026687,-0.16107944190249712,-0.17383126180329156,-0.09846762968502386
daily_neutro_lborres,0.05648391549633367,0.08272103423469424,0.014873809395861564,-0.30971033999948266,-0.15912354584900446,0.6808952527497509,0.06590066624420562,-0.06331585112085697,0.20549182738988,0.014356421868153507,-0.07573266445834477,0.024944014385823363,0.6376426182635521,0.21862919763049754,-0.03794001338218814,0.06905534753102446,0.5583590737330532,0.14051858554658497
daily_plt_lborres,-0.023526491775564023,0.04204626765985446,-0.0665428796748543,0.0031765987719835787,0.02039867363806186,0.17941511120822476,-0.3575034014133397,-0.3330979656758124,-0.06631480809889603,0.06890305934065295,-0.0053828885511701535,-0.033225567890551234,0.21758711291779032,0.05651778892415563,0.05336774888147106,-0.08481729161504505,0.14395416921465434,-0.023846885597640515
dementia_mhyn,2.204442199037413,0.07367771042941956,-0.45362949431681565,0.05961605622925814,-0.45362949431660154,1.0880520878287085,-0.013948462333377341,-0.16662839785827738,0.00607565844689565,-0.45362949431681904,-0.4536294943168208,0.03700956499705012,-0.4536294943167997,-0.0632027035856234,-0.10944419395425004,-0.07925319947815956,0.1589302374850197,-0.4536294943168222
diabetes,-0.047653607675924296,-0.03085853726231025,0.3637851303289535,-0.012888501939648852,-0.5591999171345491,0.0667918529403228,0.5527591481301111,0.08225967284043005,0.710928312002982,0.4167455194982445,0.21686975438083556,-0.05774855176679022,-0.005437966683713807,0.11641315178772836,-0.05737455505647451,0.5137250823206817,0.47445933283483194,0.43346009405525315
hr_vsorres,-0.19732878764147416,-0.014878221400569014,-0.12641218228471512,-0.21546596097171578,0.14291607566563438,0.027246417159194677,-0.03467882783162916,0.08640384029403003,-0.14383951187393607,-0.12571907060606977,0.2078881214786502,-0.09082402069422627,0.2861451936448914,0.052194672520217325,0.06683302744755582,-0.17692314441915996,-0.06343906432932336,-0.03581925145438589
immunosuppressed_yn,-0.04178959835613784,0.14877399353895268,1.7830378692397755,0.4181574284416731,-0.19915124303237963,0.23607809005664662,0.3261911112940996,0.14582708914687664,0.18421836389166413,-0.5608405840680486,-0.09402566688735053,0.4372433939471745,0.1182831729160408,0.5189950177269522,0.09103308308433596,-0.33622699022715924,0.21080664335842902,-0.5608405840680646
infect_cmtrt,-0.0020972055928513787,0.152290244373173,0.07959268873715311,0.027965503471896653,-0.11244971722287458,0.08663958992142703,-0.02503374831859005,0.02532096826346882,0.1393525261722451,-0.09034448515608214,0.024602183324102054,0.009984841736703368,0.09358682357559832,0.19217284438866788,0.11206531312879024,-0.015469622775413257,0.22722945526189894,-0.09895108035840322
malignantneo_mhyn,-0.3377725660435936,-0.33777256604359535,-0.33777256604364636,2.548278925625932,-0.33777256604365885,0.970570776846551,0.28221701326238924,0.1142430923573887,-0.3377725660436162,-0.3377725660436521,-0.33777256604364947,2.9605719958640706,-0.3377725660436244,2.9605719958644627,-0.3377725660436132,-0.3377725660436457,1.209598956826798,-0.33777256604361183
modliv,-0.14347775464089274,-0.14347775464089377,-0.14347775464090892,-0.1434777546408996,-0.1434777546408887,-0.14347775464089874,6.969721560689482,6.969721560689396,-0.14347775464090023,-0.1434777546409098,-0.14347775464091028,-0.14347775464090978,-0.015804946417020505,-0.1434777546409055,-0.1434777546409048,-0.14347775464090884,-0.14347775464089887,-0.14347775464090393
obesity_mhyn,-0.3666787473670968,-0.36667874736709644,-0.36667874736705186,0.5922925884572524,-0.36667874736694556,0.7264856921063605,0.22262822809032004,0.07016217920745552,1.4687135573544994,-0.3666787473670729,2.7271828737843626,-0.3666787473670722,-0.017627692673065316,0.42816700245716105,-0.3666787473670923,0.7978982726906314,0.8046598087889448,-0.3666787473670926
onset2admission,-0.23106305111829262,-0.013511890660260551,-0.0706674984166668,-0.5416549815743251,0.16365033860520947,-0.03678485656587801,-0.1903716238210225,-0.14531811750503615,-0.22143889591245,-0.1398971223362185,0.17301908581745518,-0.12802718098998025,0.04118821504199526,-0.017842505652553287,0.11088714816701133,0.01242702339365032,-0.22614534304026818,-0.011992200858071185
renal_mhyn,0.12494428590443797,0.09181318284430678,0.5901194428198104,-0.4646907368970129,-0.46469073689696566,0.20691856221773727,1.8962051490644312,-0.46469073689701756,2.151968870043632,0.3152352970546363,-0.4646907368969855,0.1173130315336174,0.0183848828458629,0.4557494175227281,-0.13108576972660446,1.794987415796581,0.38599283902194614,-0.46469073689698
rr_vsorres,-0.093763310780044,0.07808867424432822,-0.13375118616710077,-0.4625908293044407,0.00856043305143266,0.2157196276962344,-0.11552028583970785,-0.16285938691910634,0.009659208904687053,-0.12038914233120215,0.20727009641291,-0.17213920009264422,0.2643986755607722,0.15822541205555313,0.028200053113878448,-0.008335013295517437,0.0002617699250559292,0.09384540971786817
sex,-0.15408408668265258,0.026597998022413895,-0.030377633854963993,-0.006130474674327681,-0.04636269377965209,0.058498146767679414,0.09177908147596316,0.14994467033250067,-0.026483842809064583,-1.1303736043213155,-0.07066390101058853,0.1226202908899785,0.06314823184364718,0.07537203272085186,-0.19438067548773033,0.5379723015128,0.022260652506262687,0.8846632619313517
sf94,0.0784051430694979,-0.0673815152331522,0.05884013361912325,0.6431849296409999,0.09632623392366314,-0.36810927784449765,0.02958399980313727,0.16662447666128355,-0.13908424992359275,0.10130061901670893,-0.3476454942948604,0.12120322476603979,0.07845986353084211,-0.3058226422023376,0.04548099944475434,-0.0695542586000316,-0.320863291983112,-0.14000423959493002
sysbp_vsorres,0.07251106807638813,-0.017969449170237593,0.030304473847987626,0.04057599659629594,-0.04064041042998691,-0.0034640609314926254,-0.17741596098294357,-0.19114374697530567,0.026924937184030398,0.10315047468415363,0.03193052946198745,-0.045570466737139624,-0.16223672790788002,-0.06568050663770987,0.02620296782894987,0.00038248263244194773,-0.3089872363644868,-0.006627215181226867
temp_vsorres,-0.15019040785615742,-0.08666981346022365,-0.10939548031188326,-0.1626165046606467,0.15803751416024567,-0.06134232464950046,-0.19406221753164368,-0.10899174684494344,-0.1213282043391425,-0.1575452345886271,0.22302293306177517,-0.1143751381321486,-0.03781550637237555,-0.03008107175124304,0.07145192762879558,-0.0816040760684788,-0.3571840261846489,0.00029899320665147794
